Actual;Prediction;Prediction Probability;SHAP Precision;SHAP Recall;LIME Precision;LIME Recall;LINDA Precision;LINDA Recall;ACV Precision;ACV Recall;LIME SRCC;LIME KT-C;LIME KT-B;ACV SRCC;ACV KT-C;ACV KT-B;LINDA SRCC;LINDA KT-C;LINDA KT-B;SHAP SRCC;SHAP KT-C;SHAP KT-B;MAPE Correctness;SHAP Correlation;LIME Correlation;ACV Correlation;LINDA Correlation
0;1;0.7272727272727273;1.0;0.25;1.0;0.25;0.0;0.0;0.0;0.0;0.8624886920341298;0.703125;0.6446583712203041;0.4802401801501314;0.5;0.3302891295379082;-0.5707645756108212;-0.46875;-0.4834937784152281;0.8931885229584926;0.703125;0.4536092116265145;0.6363636363636362;0.492365963917331;0.5640760748177661;0.0;-0.3223291856101521
0;1;0.8604651162790697;1.0;0.25;1.0;0.25;0.0;0.0;1.0;0.5;0.8455943246644704;0.6666666666666666;0.5640760748177661;0.9004503377814963;0.9375;0.8257228238447704;0.1902548585369404;0.078125;0.0805822964025379;0.6124721300286806;0.46875;0.492365963917331;0.7272727272727272;0.4103049699311091;0.40291148201269017;0.4923659639173309;0.3223291856101521
1;1;0.8627450980392157;1.0;0.5;1.0;0.5;0.25;1.0;0.5;0.5;0.6546536707079772;0.515625;0.5765566601970551;0.2213133340689952;0.1875;0.2148344622118298;0.0;0.0;0.0;0.7683498199278325;0.609375;0.6938886664887111;1.0;0.6938886664887111;0.4717281765248633;0.6999132392733555;0.0
1;1;0.8627450980392157;1.0;0.5;1.0;0.5;0.0;0.0;0.3333333333333333;0.5;0.6546536707079772;0.515625;0.5765566601970551;0.5714285714285714;0.5;0.5547001962252291;0.3429138275137023;0.234375;0.2620712091804796;0.7683498199278325;0.609375;0.6938886664887111;1.0;0.6938886664887111;0.4717281765248633;0.283069258536149;0.2620712091804796
1;1;0.8604651162790697;1.0;0.25;1.0;0.25;0.0;0.0;1.0;0.5;0.7356521196761695;0.625;0.4834937784152282;0.4802401801501314;0.5;0.4403855060505441;-0.0581238193719096;-0.0416666666666666;-0.0502518907629606;0.5869524579441523;0.390625;0.4103049699311091;0.6363636363636362;0.4103049699311091;0.5640760748177661;0.0;-0.35176323534072423
0;1;0.7272727272727273;1.0;0.25;1.0;0.25;0.5;1.0;0.0;0.0;0.8624886920341298;0.703125;0.6446583712203041;0.9004503377814963;0.9375;0.8257228238447704;0.0;0.0;0.0;0.5213802349510289;0.4166666666666667;0.8206099398622182;0.6363636363636362;0.492365963917331;0.6446583712203041;0.0;0.0
0;1;0.5964912280701754;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5143707412705535;0.421875;0.3668996928526714;0.7559289460184544;0.4375;0.7337993857053429;-0.2182178902359924;-0.140625;-0.1572427255082877;0.658585559938142;0.515625;0.5871365639519861;0.8461538461538463;0.4803844614152614;0.4717281765248633;0.0;-0.05241424183609592
0;1;0.5964912280701754;1.0;0.5;1.0;0.5;0.25;1.0;0.0;0.0;0.5143707412705535;0.421875;0.4717281765248633;-0.0714285714285714;-0.0625;-0.0693375245281536;0.0;0.0;0.0;0.7683498199278325;0.609375;0.6938886664887111;1.0;0.6938886664887111;0.6813851438692469;0.0;0.0
1;1;0.5964912280701754;1.0;0.5;1.0;0.5;0.25;1.0;0.0;0.0;0.5143707412705535;0.421875;0.4717281765248633;-0.3299144395369289;-0.25;-0.3202563076101743;0.0;0.0;0.0;0.7683498199278325;0.609375;0.6938886664887111;1.0;0.6938886664887111;0.6813851438692469;0.0;0.0
1;1;0.6285714285714286;1.0;0.25;1.0;0.25;0.0;0.0;0.5;0.5;0.507346289431841;0.390625;0.4834937784152282;0.2499999999999999;0.25;0.2132007163556104;0.0507346289431841;0.078125;0.0805822964025379;0.6507516381554732;0.546875;0.492365963917331;0.7272727272727272;0.4103049699311091;0.3223291856101521;-0.04767312946227961;0.0
1;1;0.6285714285714286;1.0;0.25;1.0;0.25;0.5;1.0;0.6666666666666666;0.5;0.507346289431841;0.390625;0.4834937784152282;0.6393620130910059;0.6875;0.5863019699779287;0.0;0.0;0.0;0.7911098346203791;0.625;0.7385489458759963;0.9090909090909092;0.5744269579035527;0.40291148201269017;0.41871789467931186;0.0
1;1;0.5964912280701754;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.483196756951126;0.328125;0.3668996928526714;-0.3299144395369289;-0.25;-0.3202563076101743;-0.3273268353539886;-0.234375;-0.2620712091804796;0.658585559938142;0.515625;0.5871365639519861;0.8461538461538463;0.4803844614152614;0.3668996928526714;0.0;-0.15724272550828775
1;1;0.6285714285714286;1.0;0.25;1.0;0.25;1.0;0.25;0.6666666666666666;0.5;0.6341828617898013;0.46875;0.5640760748177661;0.3601801351125985;0.375;0.3302891295379082;0.6628409372602964;0.46875;0.5116817192534651;0.7273106544090582;0.625;0.5744269579035527;0.7272727272727272;0.32824397594488725;0.40291148201269017;0.5244044240850758;0.5969620057957091
1;1;0.8627450980392157;1.0;0.5;1.0;0.5;0.6666666666666666;1.0;0.5;0.5;0.6546536707079772;0.515625;0.5765566601970551;0.0714285714285714;0.0625;0.0693375245281536;0.4831967569511259;0.328125;0.3668996928526714;0.5488212999484517;0.421875;0.4803844614152614;1.0;0.4803844614152614;0.5765566601970551;0.11566298639324805;0.3668996928526714
0;1;0.5964912280701754;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.483196756951126;0.328125;0.3668996928526714;0.4123930494211612;0.3125;0.4003203845127179;-0.3273268353539886;-0.234375;-0.2620712091804796;0.658585559938142;0.515625;0.5871365639519861;0.8461538461538463;0.4803844614152614;0.4717281765248633;0.0;-0.15724272550828775
1;1;0.7272727272727273;1.0;0.25;1.0;0.25;0.5;1.0;0.0;0.0;0.8455943246644704;0.6666666666666666;0.7252406676228422;0.6393620130910059;0.6875;0.5863019699779287;0.0;0.0;0.0;0.8931885229584926;0.703125;0.7385489458759963;0.6363636363636362;0.492365963917331;0.6446583712203041;0.0;0.0
0;1;0.5964912280701754;1.0;0.5;1.0;0.5;0.25;1.0;0.0;0.0;0.5143707412705535;0.421875;0.4717281765248633;-0.5714285714285714;-0.5;-0.5547001962252291;0.0;0.0;0.0;0.7369886027879209;0.515625;0.6938886664887111;1.0;0.6938886664887111;0.4717281765248633;0.0;0.0
1;1;0.5964912280701754;1.0;0.5;1.0;0.5;0.25;1.0;0.3333333333333333;0.5;0.2961528510345611;0.234375;0.2620712091804796;0.0737711113563317;0.0625;0.0716114874039432;0.0;0.0;0.0;0.7683498199278325;0.609375;0.6938886664887111;1.0;0.6938886664887111;0.6813851438692469;-0.30261376633440124;0.0
1;1;0.7272727272727273;1.0;0.25;1.0;0.25;0.0;0.0;0.0;0.0;0.8624886920341298;0.703125;0.7252406676228422;0.5809475019311124;0.5625;0.8257228238447704;-0.7863867486193535;-0.625;-0.6446583712203041;0.8166295067049074;0.625;0.7385489458759963;0.6363636363636362;0.492365963917331;0.7252406676228422;0.0;-0.6446583712203041
0;1;0.8627450980392157;1.0;0.5;0.0;0.0;0.25;1.0;0.6666666666666666;1.0;0.5143707412705535;0.421875;0.4717281765248633;0.5714285714285714;0.5;0.5547001962252291;0.0;0.0;0.0;0.7683498199278325;0.609375;0.6938886664887111;1.0;0.6938886664887111;0.3668996928526714;0.4341215710622296;0.0
1;1;0.8604651162790697;1.0;0.25;1.0;0.25;0.75;0.75;0.5;0.25;0.7102848052045776;0.546875;0.6446583712203041;0.5231143743471867;0.5625;0.4797016118001234;0.5453972611392292;0.3125;0.3223291856101519;0.5488212999484516;0.4166666666666667;0.4536092116265145;0.6363636363636362;0.32824397594488725;0.3223291856101521;0.05170876899950191;0.6446583712203041
1;1;0.8627450980392157;1.0;0.5;1.0;0.5;0.25;1.0;0.5;0.5;0.6546536707079772;0.515625;0.5765566601970551;0.4123930494211612;0.3125;0.4003203845127179;0.0;0.0;0.0;0.658585559938142;0.515625;0.5871365639519861;1.0;0.5871365639519861;0.5765566601970551;0.4003203845127179;0.0
1;1;0.8627450980392157;1.0;0.5;0.0;0.0;0.25;1.0;0.0;0.0;0.5143707412705535;0.421875;0.4717281765248633;0.0714285714285714;0.0625;0.0693375245281536;0.0;0.0;0.0;0.7683498199278325;0.609375;0.6938886664887111;1.0;0.6938886664887111;0.2620712091804796;0.0;0.0
1;1;0.8627450980392157;1.0;0.5;1.0;0.5;0.25;1.0;0.5;0.5;0.5773502691896258;0.4375;0.5765566601970551;0.0714285714285714;0.0625;0.0693375245281536;0.0;0.0;0.0;0.658585559938142;0.515625;0.5871365639519861;1.0;0.5871365639519861;0.5765566601970551;0.33633639699815626;0.0
1;1;0.8627450980392157;1.0;0.5;1.0;0.5;0.6666666666666666;1.0;0.0;0.0;0.6546536707079772;0.515625;0.5765566601970551;0.4123930494211612;0.3125;0.4003203845127179;0.5923057020691221;0.421875;0.4717281765248632;0.5488212999484517;0.421875;0.4803844614152614;1.0;0.4803844614152614;0.5765566601970551;0.0;0.4717281765248633
1;1;0.8604651162790697;1.0;0.25;1.0;0.25;0.75;0.75;1.0;0.5;0.6214992045540053;0.46875;0.4834937784152282;-0.0645497224367902;-0.0625;-0.1651445647689541;0.3044077736591046;0.15625;0.1611645928050759;0.3062360650143403;0.234375;0.3282439759448872;0.7272727272727272;0.2461829819586655;0.3223291856101521;0.04891159880445184;0.40291148201269017
1;1;0.8604651162790697;1.0;0.25;1.0;0.25;1.0;0.25;0.5;0.25;0.7102848052045776;0.546875;0.6446583712203041;0.5231143743471867;0.5625;0.4797016118001234;0.7737030913835576;0.546875;0.5640760748177661;0.4465942614792463;0.3125;0.4103049699311091;0.6363636363636362;0.32824397594488725;0.3223291856101521;0.3102526139970115;0.5640760748177661
0;1;0.5964912280701754;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.483196756951126;0.328125;0.3668996928526714;0.4123930494211612;0.3125;0.4003203845127179;-0.2182178902359924;-0.140625;-0.1572427255082877;0.5808178695515156;0.4375;0.5871365639519861;0.8461538461538463;0.4803844614152614;0.4717281765248633;0.0;-0.05241424183609592
