Actual;Prediction;Prediction Probability;SHAP Precision;SHAP Recall;LIME Precision;LIME Recall;LINDA Precision;LINDA Recall;ACV Precision;ACV Recall;LIME SRCC;LIME KT-C;LIME KT-B;SHAP SRCC;SHAP KT-C;SHAP KT-B;LINDA SRCC;LINDA KT-C;LINDA KT-B;ACV SRCC;ACV KT-C;ACV KT-B;MAPE Correctness;LINDA Correlation;SHAP Correlation;LIME Correlation;ACV Correlation
0;1;0.6068626606929262;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.6904761904761906;0.5714285714285714;0.6428571428571428;0.3333333333333334;0.2142857142857142;0.3571428571428571;-0.1428571428571428;-0.0714285714285714;-0.2857142857142857;0.0563436169819011;0.0625;0.0487950036474266;0.0714285714285714;-0.21428571428571427;0.7142857142857142;0.8571428571428571;0.0
1;1;0.8979345844984621;1.0;1.0;1.0;1.0;0.125;1.0;0.5;1.0;0.0714285714285714;0.0714285714285714;0.4999999999999999;0.2857142857142857;0.2142857142857142;0.4285714285714285;0.0;0.0;0.0;0.7324670207647144;0.8125;0.5367450401216932;-0.2142857142857142;0.0;0.9285714285714284;0.8571428571428571;0.4125143236626951
0;1;0.6061590522147386;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2380952380952381;0.2142857142857142;0.4285714285714285;0.8571428571428572;0.6428571428571429;0.3571428571428571;-0.6904761904761906;-0.5714285714285714;-0.6428571428571428;-0.0563436169819011;-0.0625;0.14638501094227999;-0.4285714285714285;-0.5714285714285714;0.9285714285714284;0.7857142857142856;0.0
0;1;0.5501170879659991;1.0;1.0;1.0;1.0;0.0;0.0;0.5;1.0;0.1904761904761904;0.1428571428571428;0.2857142857142857;0.3571428571428572;0.2857142857142857;0.0;0.2380952380952381;0.1428571428571428;-0.1428571428571428;0.629940788348712;0.625;0.6546536707079772;0.0714285714285714;-0.5714285714285714;0.7857142857142856;0.5714285714285714;0.0
1;1;0.7905462429066892;1.0;1.0;1.0;1.0;0.125;1.0;0.0;0.0;0.8095238095238096;0.6428571428571429;0.7142857142857142;0.6666666666666669;0.5;0.7142857142857142;0.0;0.0;0.0;0.7637626158259734;0.875;0.7559289460184544;0.2142857142857142;0.0;0.8571428571428571;0.42857142857142855;0.0
1;1;0.8104176882900622;1.0;1.0;1.0;1.0;0.125;1.0;0.5;1.0;0.6428571428571429;0.4285714285714285;0.2857142857142857;0.5714285714285715;0.5;0.4999999999999999;0.0;0.0;0.0;0.1690308509457033;0.1875;0.2439750182371333;0.0;0.0;0.9999999999999998;0.7857142857142856;0.4364357804719848
1;1;0.5362981444808407;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.4761904761904762;0.3571428571428571;0.2857142857142857;-0.3095238095238095;-0.1428571428571428;-0.3571428571428571;0.0238095238095238;0.0714285714285714;0.2142857142857142;-0.2182178902359924;-0.25;-0.1889822365046136;0.0714285714285714;-0.21428571428571427;0.7142857142857142;0.42857142857142855;0.0
1;1;0.6050176206576567;1.0;1.0;0.5;1.0;1.0;1.0;0.0;0.0;0.2142857142857143;0.1428571428571428;0.2857142857142857;0.2857142857142857;0.2142857142857142;-0.1428571428571428;0.1666666666666667;0.2142857142857142;0.0714285714285714;-0.0563436169819011;-0.0625;-0.0487950036474266;-0.1428571428571428;0.0;0.6428571428571428;0.6428571428571428;0.0
1;1;0.9999773464951358;1.0;1.0;0.0;0.0;0.125;1.0;0.0;0.0;0.5476190476190477;0.4285714285714285;0.4999999999999999;0.7380952380952381;0.6428571428571429;0.5714285714285714;0.0;0.0;0.0;-0.2182178902359924;-0.25;-0.1889822365046136;-0.4999999999999999;0.0;0.9285714285714284;0.7857142857142856;0.3571428571428571
0;1;0.6292563465972145;0.5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.4047619047619048;0.2857142857142857;0.5714285714285714;0.523809523809524;0.3571428571428571;0.1428571428571428;-0.11904761904761901;0.0;-0.2142857142857142;-0.5455447255899809;-0.625;-0.472455591261534;0.3571428571428571;-0.4999999999999999;0.5714285714285714;0.5714285714285714;-0.28867513459481287
1;1;0.8421915550139136;1.0;0.5;1.0;0.5;0.25;1.0;1.0;1.0;0.6666666666666669;0.5714285714285714;0.6428571428571428;0.5714285714285715;0.4285714285714285;0.5714285714285714;0.0;0.0;0.0;0.5455447255899809;0.625;0.3779644730092272;0.2142857142857142;0.0;0.6428571428571428;0.7142857142857142;0.37115374447904514
1;1;0.7035349265371175;0.5;0.5;1.0;0.5;1.0;0.5;0.3333333333333333;0.5;0.7857142857142858;0.6428571428571429;0.4999999999999999;0.6428571428571429;0.5;0.4285714285714285;0.5855400437691199;0.4125;0.4913538149119953;0.6546536707079771;0.75;0.1889822365046136;0.2142857142857142;0.4913538149119954;0.6428571428571428;0.3571428571428571;0.28867513459481287
1;1;0.5534615833191545;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.1428571428571428;0.0714285714285714;0.3571428571428571;0.5000000000000001;0.4285714285714285;0.0714285714285714;0.1428571428571428;0.0714285714285714;0.0;-0.5039526306789697;-0.5;-0.2182178902359924;0.2857142857142857;0.0;0.6428571428571428;0.8571428571428571;0.0
1;1;0.984667426298652;1.0;1.0;0.0;0.0;0.125;1.0;0.0;0.0;0.7142857142857144;0.5714285714285714;0.4285714285714285;0.9047619047619048;0.7857142857142857;0.7857142857142856;0.0;0.0;0.0;0.6546536707079771;0.75;0.2834733547569204;-0.0714285714285714;0.0;0.9999999999999998;0.8571428571428571;0.20619652471058064
1;1;0.6377690160930213;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;0.8333333333333335;0.7142857142857143;0.5714285714285714;0.5714285714285715;0.3571428571428571;0.4285714285714285;0.261904761904762;0.0714285714285714;0.0714285714285714;0.7559289460184545;0.75;0.545544725589981;-0.0714285714285714;0.21428571428571427;0.8571428571428571;0.7857142857142856;0.4999999999999999
1;1;0.983462501078486;1.0;1.0;1.0;1.0;0.125;1.0;1.0;1.0;0.5952380952380953;0.4285714285714285;0.6428571428571428;0.6190476190476191;0.5;0.7857142857142856;0.0;0.0;0.0;0.2182178902359924;0.25;0.1889822365046136;-0.4999999999999999;0.0;0.9999999999999998;0.7142857142857142;0.472455591261534
1;1;0.6652613723411727;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6428571428571429;0.5;0.3571428571428571;0.1904761904761904;0.1428571428571428;0.4285714285714285;-0.2142857142857143;-0.2142857142857142;-0.0714285714285714;0.4364357804719847;0.5;0.2834733547569204;0.1428571428571428;-0.07142857142857142;0.7857142857142856;0.7142857142857142;0.4999999999999999
1;1;0.9850897237417784;1.0;1.0;0.0;0.0;0.125;1.0;0.0;0.0;0.1904761904761904;0.1428571428571428;0.4285714285714285;0.880952380952381;0.7142857142857143;0.7142857142857142;0.0;0.0;0.0;0.4364357804719847;0.5;0.1889822365046136;-0.1428571428571428;0.0;0.9999999999999998;0.42857142857142855;0.6343350474165466
1;1;0.7274889621477125;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;0.7619047619047621;0.6428571428571429;0.6428571428571428;0.7142857142857144;0.6428571428571429;0.4285714285714285;0.2142857142857143;0.1428571428571428;0.0;0.6197797868009122;0.6875;0.7319250547113998;-0.0714285714285714;-0.07142857142857142;0.6428571428571428;0.21428571428571427;0.4999999999999999
1;1;0.9239506119086422;1.0;1.0;1.0;1.0;0.125;1.0;1.0;1.0;0.7857142857142858;0.6428571428571429;0.7142857142857142;0.4761904761904762;0.4285714285714285;0.2142857142857142;0.0;0.0;0.0;0.7324670207647144;0.8125;0.5367450401216932;0.1428571428571428;0.0;0.7857142857142856;0.4999999999999999;0.3208444739598739
1;1;0.6574609082710013;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.7142857142857144;0.5;0.4285714285714285;0.0952380952380952;0.0714285714285714;0.0;-0.1904761904761904;-0.2142857142857142;-0.2142857142857142;0.2519763153394848;0.25;0.2182178902359924;-0.1428571428571428;-0.4999999999999999;0.7142857142857142;0.6428571428571428;0.0
0;1;0.5614130100736759;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9047619047619048;0.7857142857142857;0.4285714285714285;0.7619047619047621;0.5714285714285714;0.4999999999999999;0.2380952380952381;0.0714285714285714;0.1428571428571428;0.4364357804719847;0.5;0.3779644730092272;-0.4285714285714285;0.07142857142857142;0.9285714285714284;0.7857142857142856;0.4999999999999999
0;1;0.6495366799555724;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6190476190476191;0.5;0.7142857142857142;0.5000000000000001;0.3571428571428571;0.4285714285714285;0.1428571428571428;0.0714285714285714;-0.0714285714285714;0.1091089451179961;0.125;-0.0944911182523068;0.0714285714285714;0.0;0.9999999999999998;0.8571428571428571;-0.08058229640253801
1;1;0.5289747887383607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5476190476190477;0.4285714285714285;0.2857142857142857;0.2380952380952381;0.0714285714285714;0.3571428571428571;-0.523809523809524;-0.3571428571428571;-0.4285714285714285;0.8451542547285167;0.9375;0.3415650255319865;0.2142857142857142;-0.14285714285714285;0.7857142857142856;0.5714285714285714;0.0
1;1;0.7350232993308009;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.5714285714285715;0.4285714285714285;0.4285714285714285;0.6904761904761906;0.5714285714285714;0.5714285714285714;-0.3809523809523809;-0.2857142857142857;-0.2142857142857142;0.4364357804719847;0.5;0.5669467095138409;-0.2857142857142857;-0.14285714285714285;0.8571428571428571;0.4999999999999999;0.4999999999999999
1;1;0.7208806128640799;1.0;1.0;1.0;1.0;0.125;1.0;0.5;1.0;0.6190476190476191;0.5;0.6428571428571428;0.4047619047619048;0.3571428571428571;0.3571428571428571;0.0;0.0;0.0;0.2817180849095055;0.3125;0.4391550328268399;0.3571428571428571;0.0;0.8571428571428571;0.8571428571428571;0.4769104832382659
